Time_Step,Node_ID,X,Y,Cum_Disp_X,Cum_Disp_Y,Total_Settlement,lag_1,lag_2,rolling_mean_3,neighbor_avg_disp
930,4.0,178.0,10.0,-0.006157025000000003,-0.0645979,-0.0645979,-0.0639826,-0.0633428,-0.06397443333333333,-0.05910976999999999
960,4.0,178.0,10.0,-0.0062401500000000025,-0.06519035,-0.06519035,-0.0645979,-0.0639826,-0.06459028333333333,-0.059656569999999985
990,4.0,178.0,10.0,-0.006320325000000003,-0.06576145,-0.06576145,-0.06519035,-0.0645979,-0.06518323333333333,-0.06018366499999998
1020,4.0,178.0,10.0,-0.0063977000000000036,-0.066312525,-0.066312525,-0.06576145,-0.06519035,-0.065754775,-0.06069232499999999
1050,4.0,178.0,10.0,-0.006472475000000004,-0.06684487500000001,-0.06684487500000001,-0.066312525,-0.06576145,-0.06630628333333334,-0.061183685
1080,4.0,178.0,10.0,-0.006544775000000003,-0.06735955,-0.06735955,-0.06684487500000001,-0.066312525,-0.06683898333333334,-0.061658774999999985
1110,4.0,178.0,10.0,-0.006614775000000003,-0.06785765,-0.06785765,-0.06735955,-0.06684487500000001,-0.067354025,-0.062118554999999985
1140,4.0,178.0,10.0,-0.006682575000000003,-0.068340075,-0.068340075,-0.06785765,-0.06735955,-0.067852425,-0.06256387999999999
1170,4.0,178.0,10.0,-0.006748325000000004,-0.0688077,-0.0688077,-0.068340075,-0.06785765,-0.06833514166666667,-0.06299556499999999
1200,4.0,178.0,10.0,-0.006812125000000003,-0.06926135,-0.06926135,-0.0688077,-0.068340075,-0.06880304166666668,-0.06341434499999998
1230,4.0,178.0,10.0,-0.006874075000000004,-0.06970175,-0.06970175,-0.06926135,-0.0688077,-0.06925693333333334,-0.06382090499999998
1260,4.0,178.0,10.0,-0.006934250000000003,-0.070129575,-0.070129575,-0.06970175,-0.06926135,-0.06969755833333334,-0.06421585999999999
1290,4.0,178.0,10.0,-0.006992750000000003,-0.07054545,-0.07054545,-0.070129575,-0.06970175,-0.07012559166666667,-0.06459981499999998
1320,4.0,178.0,10.0,-0.007049675000000003,-0.07095,-0.07095,-0.07054545,-0.070129575,-0.07054167500000001,-0.06497329499999997
1350,4.0,178.0,10.0,-0.007105100000000003,-0.07134375,-0.07134375,-0.07095,-0.07054545,-0.0709464,-0.06533681499999999
1380,4.0,178.0,10.0,-0.007159050000000003,-0.07172719999999999,-0.07172719999999999,-0.07134375,-0.07095,-0.07134031666666667,-0.06569084499999997
1410,4.0,178.0,10.0,-0.007211650000000003,-0.07210085,-0.07210085,-0.07172719999999999,-0.07134375,-0.07172393333333332,-0.06603582499999998
1440,4.0,178.0,10.0,-0.007262925000000003,-0.072465125,-0.072465125,-0.07210085,-0.07172719999999999,-0.072097725,-0.06637215499999997
1470,4.0,178.0,10.0,-0.007312950000000003,-0.07282045,-0.07282045,-0.072465125,-0.07210085,-0.07246214166666666,-0.06670021999999998
1500,4.0,178.0,10.0,-0.007361775000000003,-0.0731672,-0.0731672,-0.07282045,-0.072465125,-0.07281759166666667,-0.06702038999999997
90,5.0,183.0,10.0,0.0007880499999999999,-0.014469599999999999,-0.014469599999999999,-0.0067791,-2.6675e-05,-0.007091791666666666,-0.014021714999999999
120,5.0,183.0,10.0,-2.0500000000001854e-06,-0.020599074999999998,-0.020599074999999998,-0.014469599999999999,-0.0067791,-0.013949258333333332,-0.0200382
150,5.0,183.0,10.0,-0.0006946250000000003,-0.025501924999999998,-0.025501924999999998,-0.020599074999999998,-0.014469599999999999,-0.020190199999999995,-0.024852355000000003
180,5.0,183.0,10.0,-0.001290425,-0.029539549999999998,-0.029539549999999998,-0.025501924999999998,-0.020599074999999998,-0.02521351666666666,-0.028817119999999995
210,5.0,183.0,10.0,-0.0018065,-0.032950049999999995,-0.032950049999999995,-0.029539549999999998,-0.025501924999999998,-0.029330508333333328,-0.03216603
240,5.0,183.0,10.0,-0.0022586,-0.035889825,-0.035889825,-0.032950049999999995,-0.029539549999999998,-0.032793141666666664,-0.035052625000000004
270,5.0,183.0,10.0,-0.00265915,-0.038465175,-0.038465175,-0.035889825,-0.032950049999999995,-0.03576835,-0.03758124
300,5.0,183.0,10.0,-0.0030175999999999996,-0.04075095,-0.04075095,-0.038465175,-0.035889825,-0.03836865,-0.03982547000000001
330,5.0,183.0,10.0,-0.0033411499999999998,-0.042801675,-0.042801675,-0.04075095,-0.038465175,-0.040672599999999996,-0.04183882000000001
360,5.0,183.0,10.0,-0.003635475,-0.04465812499999999,-0.04465812499999999,-0.042801675,-0.04075095,-0.04273691666666666,-0.043661374999999995
390,5.0,183.0,10.0,-0.0039049749999999998,-0.04635155,-0.04635155,-0.04465812499999999,-0.042801675,-0.044603783333333334,-0.045323825
420,5.0,183.0,10.0,-0.004153175,-0.047906399999999995,-0.047906399999999995,-0.04635155,-0.04465812499999999,-0.046305358333333324,-0.046850165000000006
450,5.0,183.0,10.0,-0.00438295,-0.049342075,-0.049342075,-0.047906399999999995,-0.04635155,-0.047866675,-0.0482595
480,5.0,183.0,10.0,-0.004596599999999999,-0.050674325,-0.050674325,-0.049342075,-0.047906399999999995,-0.0493076,-0.049567244999999996
510,5.0,183.0,10.0,-0.0047960749999999995,-0.05191599999999999,-0.05191599999999999,-0.050674325,-0.049342075,-0.050644133333333334,-0.05078604
540,5.0,183.0,10.0,-0.004982974999999999,-0.05307774999999999,-0.05307774999999999,-0.05191599999999999,-0.050674325,-0.05188935833333333,-0.05192635999999999
570,5.0,183.0,10.0,-0.005158674999999999,-0.054168474999999994,-0.054168474999999994,-0.05307774999999999,-0.05191599999999999,-0.053054075,-0.05299695499999999
600,5.0,183.0,10.0,-0.0053243249999999995,-0.05519577499999999,-0.05519577499999999,-0.054168474999999994,-0.05307774999999999,-0.054147333333333325,-0.054005239999999996
630,5.0,183.0,10.0,-0.005480924999999999,-0.05616602499999999,-0.05616602499999999,-0.05519577499999999,-0.054168474999999994,-0.05517675833333332,-0.05495752999999999
660,5.0,183.0,10.0,-0.005629324999999999,-0.05708477499999999,-0.05708477499999999,-0.05616602499999999,-0.05519577499999999,-0.05614885833333332,-0.055859250000000006
690,5.0,183.0,10.0,-0.005770274999999999,-0.05795677499999999,-0.05795677499999999,-0.05708477499999999,-0.05616602499999999,-0.05706919166666666,-0.05671507499999999
720,5.0,183.0,10.0,-0.005904399999999999,-0.05878622499999999,-0.05878622499999999,-0.05795677499999999,-0.05708477499999999,-0.057942591666666654,-0.057529105000000004
750,5.0,183.0,10.0,-0.006032324999999999,-0.05957672499999999,-0.05957672499999999,-0.05878622499999999,-0.05795677499999999,-0.05877324166666666,-0.058304905000000004
780,5.0,183.0,10.0,-0.0061544999999999985,-0.06033149999999998,-0.06033149999999998,-0.05957672499999999,-0.05878622499999999,-0.05956481666666665,-0.059045614999999996
810,5.0,183.0,10.0,-0.006271399999999999,-0.061053349999999985,-0.061053349999999985,-0.06033149999999998,-0.05957672499999999,-0.060320524999999986,-0.059754045
840,5.0,183.0,10.0,-0.006383424999999999,-0.06174484999999998,-0.06174484999999998,-0.061053349999999985,-0.06033149999999998,-0.061043233333333315,-0.060432635
870,5.0,183.0,10.0,-0.006490899999999999,-0.06240819999999998,-0.06240819999999998,-0.06174484999999998,-0.061053349999999985,-0.06173546666666665,-0.061083605000000006
900,5.0,183.0,10.0,-0.006594174999999999,-0.06304544999999999,-0.06304544999999999,-0.06240819999999998,-0.06174484999999998,-0.06239949999999999,-0.061708940000000004
930,5.0,183.0,10.0,-0.0066935499999999995,-0.06365837499999999,-0.06365837499999999,-0.06304544999999999,-0.06240819999999998,-0.06303734166666665,-0.062310410000000004
960,5.0,183.0,10.0,-0.006789249999999999,-0.06424862499999999,-0.06424862499999999,-0.06365837499999999,-0.06304544999999999,-0.06365081666666667,-0.06288962000000001
990,5.0,183.0,10.0,-0.0068815249999999994,-0.06481767499999998,-0.06481767499999998,-0.06424862499999999,-0.06365837499999999,-0.06424155833333332,-0.06344802000000001
1020,5.0,183.0,10.0,-0.006970575,-0.06536687499999998,-0.06536687499999998,-0.06481767499999998,-0.06424862499999999,-0.06481105833333332,-0.063986915
1050,5.0,183.0,10.0,-0.007056649999999999,-0.06589742499999998,-0.06589742499999998,-0.06536687499999998,-0.06481767499999998,-0.06536065833333331,-0.064507535
1080,5.0,183.0,10.0,-0.007139849999999999,-0.06641047499999998,-0.06641047499999998,-0.06589742499999998,-0.06536687499999998,-0.06589159166666665,-0.06501095
1110,5.0,183.0,10.0,-0.007220399999999998,-0.06690702499999998,-0.06690702499999998,-0.06641047499999998,-0.06589742499999998,-0.06640497499999999,-0.06549817500000002
1140,5.0,183.0,10.0,-0.007298424999999999,-0.06738799999999998,-0.06738799999999998,-0.06690702499999998,-0.06641047499999998,-0.06690183333333331,-0.06597013000000002
1170,5.0,183.0,10.0,-0.007374074999999999,-0.06785429999999996,-0.06785429999999996,-0.06738799999999998,-0.06690702499999998,-0.06738310833333332,-0.06642765
1200,5.0,183.0,10.0,-0.0074474749999999985,-0.06830667499999997,-0.06830667499999997,-0.06785429999999996,-0.06738799999999998,-0.0678496583333333,-0.06687152
1230,5.0,183.0,10.0,-0.007518724999999999,-0.06874589999999997,-0.06874589999999997,-0.06830667499999997,-0.06785429999999996,-0.06830229166666664,-0.067302475
1260,5.0,183.0,10.0,-0.007587949999999999,-0.06917259999999997,-0.06917259999999997,-0.06874589999999997,-0.06830667499999997,-0.06874172499999998,-0.067721155
1290,5.0,183.0,10.0,-0.007655249999999998,-0.06958744999999997,-0.06958744999999997,-0.06917259999999997,-0.06874589999999997,-0.06916864999999997,-0.068128195
1320,5.0,183.0,10.0,-0.007720724999999998,-0.06999102499999996,-0.06999102499999996,-0.06958744999999997,-0.06917259999999997,-0.06958369166666663,-0.06852416000000001
1350,5.0,183.0,10.0,-0.0077844499999999974,-0.07038387499999997,-0.07038387499999997,-0.06999102499999996,-0.06958744999999997,-0.06998744999999996,-0.06890959
1380,5.0,183.0,10.0,-0.007846499999999998,-0.07076647499999997,-0.07076647499999997,-0.07038387499999997,-0.06999102499999996,-0.0703804583333333,-0.069284965
1410,5.0,183.0,10.0,-0.007906974999999998,-0.07113932499999996,-0.07113932499999996,-0.07076647499999997,-0.07038387499999997,-0.07076322499999997,-0.06965078
1440,5.0,183.0,10.0,-0.00796595,-0.07150284999999995,-0.07150284999999995,-0.07113932499999996,-0.07076647499999997,-0.07113621666666663,-0.070007435
1470,5.0,183.0,10.0,-0.008023474999999999,-0.07185744999999996,-0.07185744999999996,-0.07150284999999995,-0.07113932499999996,-0.07149987499999996,-0.07035535000000001
1500,5.0,183.0,10.0,-0.0080796,-0.07220354999999996,-0.07220354999999996,-0.07185744999999996,-0.07150284999999995,-0.07185461666666663,-0.07069491
90,6.0,188.0,10.0,0.0010084249999999999,-0.014059124999999999,-0.014059124999999999,-0.006479625,-2.47e-05,-0.006854483333333332,-0.012619415
120,6.0,188.0,10.0,4.684999999999997e-05,-0.020126625,-0.020126625,-0.014059124999999999,-0.006479625,-0.013555125000000001,-0.018074735
150,6.0,188.0,10.0,-0.0007808,-0.024996024999999998,-0.024996024999999998,-0.020126625,-0.014059124999999999,-0.01972725833333333,-0.02246246
180,6.0,188.0,10.0,-0.001485525,-0.0290131,-0.0290131,-0.024996024999999998,-0.020126625,-0.024711916666666667,-0.026087515
210,6.0,188.0,10.0,-0.00209195,-0.032410074999999997,-0.032410074999999997,-0.0290131,-0.024996024999999998,-0.0288064,-0.029156205
240,6.0,188.0,10.0,-0.0026207749999999997,-0.0353406,-0.0353406,-0.032410074999999997,-0.0290131,-0.032254591666666665,-0.031805605
270,6.0,188.0,10.0,-0.003087675,-0.037909425,-0.037909425,-0.0353406,-0.032410074999999997,-0.03522003333333334,-0.03412944
300,6.0,188.0,10.0,-0.0035043749999999997,-0.0401906,-0.0401906,-0.037909425,-0.0353406,-0.037813541666666665,-0.03619407
330,6.0,188.0,10.0,-0.0038797249999999997,-0.042238025,-0.042238025,-0.0401906,-0.037909425,-0.040112683333333336,-0.038047924999999996
360,6.0,188.0,10.0,-0.00422055,-0.044092175,-0.044092175,-0.042238025,-0.0401906,-0.0421736,-0.039727349999999995
390,6.0,188.0,10.0,-0.004532174999999999,-0.045784,-0.045784,-0.044092175,-0.042238025,-0.044038066666666674,-0.041260235
420,6.0,188.0,10.0,-0.0048188250000000005,-0.0473378,-0.0473378,-0.045784,-0.044092175,-0.045737991666666665,-0.04266842999999999
450,6.0,188.0,10.0,-0.00508385,-0.048772899999999994,-0.048772899999999994,-0.0473378,-0.045784,-0.047298233333333335,-0.04396932
480,6.0,188.0,10.0,-0.005330075,-0.05010484999999999,-0.05010484999999999,-0.048772899999999994,-0.0473378,-0.04873851666666667,-0.04517699
510,6.0,188.0,10.0,-0.005559775,-0.05134649999999999,-0.05134649999999999,-0.05010484999999999,-0.048772899999999994,-0.050074749999999994,-0.046302985
540,6.0,188.0,10.0,-0.005774825,-0.05250844999999999,-0.05250844999999999,-0.05134649999999999,-0.05010484999999999,-0.051319933333333324,-0.047356875
570,6.0,188.0,10.0,-0.005976825,-0.05359954999999999,-0.05359954999999999,-0.05250844999999999,-0.05134649999999999,-0.05248483333333332,-0.048346655
600,6.0,188.0,10.0,-0.0061671750000000004,-0.05462732499999999,-0.05462732499999999,-0.05359954999999999,-0.05250844999999999,-0.053578441666666664,-0.049279134999999995
630,6.0,188.0,10.0,-0.006347025000000001,-0.055598174999999986,-0.055598174999999986,-0.05462732499999999,-0.05359954999999999,-0.05460834999999999,-0.05016007499999999
660,6.0,188.0,10.0,-0.006517350000000001,-0.05651762499999999,-0.05651762499999999,-0.055598174999999986,-0.05462732499999999,-0.05558104166666666,-0.050994465
690,6.0,188.0,10.0,-0.0066790750000000005,-0.05739039999999999,-0.05739039999999999,-0.05651762499999999,-0.055598174999999986,-0.056502066666666656,-0.051786595000000005
720,6.0,188.0,10.0,-0.006832900000000001,-0.058220649999999985,-0.058220649999999985,-0.05739039999999999,-0.05651762499999999,-0.05737622499999998,-0.05254021499999999
750,6.0,188.0,10.0,-0.006979525,-0.05901202499999999,-0.05901202499999999,-0.058220649999999985,-0.05739039999999999,-0.05820769166666665,-0.0532586
780,6.0,188.0,10.0,-0.007119525000000001,-0.059767699999999986,-0.059767699999999986,-0.05901202499999999,-0.058220649999999985,-0.059000124999999994,-0.05394465
810,6.0,188.0,10.0,-0.007253425,-0.06049049999999999,-0.06049049999999999,-0.059767699999999986,-0.05901202499999999,-0.05975674166666666,-0.05460091499999999
840,6.0,188.0,10.0,-0.007381700000000001,-0.06118294999999999,-0.06118294999999999,-0.06049049999999999,-0.059767699999999986,-0.060480383333333325,-0.055229665
870,6.0,188.0,10.0,-0.007504725,-0.061847275,-0.061847275,-0.06118294999999999,-0.06049049999999999,-0.061173575,-0.05583294
900,6.0,188.0,10.0,-0.007622925000000001,-0.0624855,-0.0624855,-0.061847275,-0.06118294999999999,-0.061838575,-0.056412554999999996
930,6.0,188.0,10.0,-0.007736600000000001,-0.063099425,-0.063099425,-0.0624855,-0.061847275,-0.062477399999999995,-0.056970129999999994
960,6.0,188.0,10.0,-0.00784605,-0.0636907,-0.0636907,-0.063099425,-0.0624855,-0.063091875,-0.05750715499999999
990,6.0,188.0,10.0,-0.007951575,-0.06426077499999999,-0.06426077499999999,-0.0636907,-0.063099425,-0.06368363333333334,-0.058024965
1020,6.0,188.0,10.0,-0.008053375000000002,-0.06481097499999999,-0.06481097499999999,-0.06426077499999999,-0.0636907,-0.06425415,-0.05852476499999999
1050,6.0,188.0,10.0,-0.008151725000000002,-0.06534255,-0.06534255,-0.06481097499999999,-0.06426077499999999,-0.06480476666666667,-0.05900766499999999
1080,6.0,188.0,10.0,-0.008246825000000001,-0.06585662499999999,-0.06585662499999999,-0.06534255,-0.06481097499999999,-0.06533671666666667,-0.05947467499999999
1110,6.0,188.0,10.0,-0.008338850000000002,-0.06635417499999999,-0.06635417499999999,-0.06585662499999999,-0.06534255,-0.06585111666666665,-0.05992672499999998
1140,6.0,188.0,10.0,-0.008427975,-0.06683617499999998,-0.06683617499999998,-0.06635417499999999,-0.06585662499999999,-0.06634899166666665,-0.06036465499999999
1170,6.0,188.0,10.0,-0.008514375,-0.06730347499999999,-0.06730347499999999,-0.06683617499999998,-0.06635417499999999,-0.06683127499999998,-0.060789254999999986
1200,6.0,188.0,10.0,-0.00859815,-0.06775684999999998,-0.06775684999999998,-0.06730347499999999,-0.06683617499999998,-0.06729883333333332,-0.06120122999999998
1230,6.0,188.0,10.0,-0.008679500000000001,-0.06819707499999998,-0.06819707499999998,-0.06775684999999998,-0.06730347499999999,-0.06775246666666665,-0.06160124999999998
1260,6.0,188.0,10.0,-0.008758525000000001,-0.06862477499999999,-0.06862477499999999,-0.06819707499999998,-0.06775684999999998,-0.06819289999999999,-0.06198991999999999
1290,6.0,188.0,10.0,-0.008835325,-0.069040625,-0.069040625,-0.06862477499999999,-0.06819707499999998,-0.068620825,-0.06236782499999999
1320,6.0,188.0,10.0,-0.008910025,-0.069445175,-0.069445175,-0.069040625,-0.06862477499999999,-0.06903685833333333,-0.062735485
1350,6.0,188.0,10.0,-0.008982750000000001,-0.069838975,-0.069838975,-0.069445175,-0.069040625,-0.06944159166666668,-0.06309339499999998
1380,6.0,188.0,10.0,-0.009053525000000002,-0.070222525,-0.070222525,-0.069838975,-0.069445175,-0.06983555833333334,-0.06344200999999998
1410,6.0,188.0,10.0,-0.009122525000000001,-0.07059632499999999,-0.07059632499999999,-0.070222525,-0.069838975,-0.070219275,-0.06378176499999998
1440,6.0,188.0,10.0,-0.009189750000000002,-0.0709608,-0.0709608,-0.07059632499999999,-0.070222525,-0.07059321666666667,-0.064113045
1470,6.0,188.0,10.0,-0.009255350000000002,-0.07131637499999999,-0.07131637499999999,-0.0709608,-0.07059632499999999,-0.07095783333333333,-0.06443623499999998
1500,6.0,188.0,10.0,-0.009319350000000002,-0.07166339999999999,-0.07166339999999999,-0.07131637499999999,-0.0709608,-0.07131352499999999,-0.06475168499999998
90,7.0,158.0,44.0,-0.00224705,-0.063757675,-0.063757675,-0.0307209,-4.3375e-05,-0.03150731666666667,-0.06599884999999998
120,7.0,158.0,44.0,-0.00449525,-0.088274575,-0.088274575,-0.063757675,-0.0307209,-0.060917716666666656,-0.09114566
150,7.0,158.0,44.0,-0.00629805,-0.10705285,-0.10705285,-0.088274575,-0.063757675,-0.0863617,-0.11035065
180,7.0,158.0,44.0,-0.007766375000000001,-0.122073175,-0.122073175,-0.10705285,-0.088274575,-0.1058002,-0.12568234500000003
210,7.0,158.0,44.0,-0.008990325,-0.134491175,-0.134491175,-0.122073175,-0.10705285,-0.12120573333333334,-0.13833962
240,7.0,158.0,44.0,-0.010031700000000001,-0.14501714999999998,-0.14501714999999998,-0.134491175,-0.122073175,-0.1338605,-0.14905648
270,7.0,158.0,44.0,-0.010933,-0.15411317500000002,-0.15411317500000002,-0.14501714999999998,-0.134491175,-0.1445405,-0.158309105
300,7.0,158.0,44.0,-0.01172405,-0.162094675,-0.162094675,-0.15411317500000002,-0.14501714999999998,-0.15374166666666667,-0.16642190499999998
